종목명,날짜,PBR,시가,고가,저가,종가,거래량,상장주식수,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,ROE,EPS,BPS,부채비율,영업이익률,순이익률
유성티엔에스,2023-04-19,0.16,2440.0,2470.0,2435.0,2465.0,17374.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-20,0.16,2440.0,2465.0,2415.0,2450.0,31442.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-21,0.16,2415.0,2600.0,2385.0,2600.0,407417.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-24,0.16,2610.0,2660.0,2480.0,2490.0,298917.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-25,0.16,2485.0,2495.0,2425.0,2430.0,64387.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-26,0.16,2490.0,2590.0,2450.0,2490.0,147032.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-27,0.16,2500.0,2565.0,2440.0,2540.0,86167.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-28,0.16,2540.0,2555.0,2470.0,2470.0,48991.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-02,0.16,2475.0,2540.0,2430.0,2535.0,79543.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-03,0.16,2515.0,2530.0,2465.0,2515.0,48016.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-04,0.16,2500.0,2560.0,2480.0,2545.0,54484.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-08,0.16,2545.0,2585.0,2525.0,2545.0,53240.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-09,0.16,2545.0,2565.0,2500.0,2520.0,25180.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-10,0.16,2515.0,2555.0,2490.0,2505.0,49171.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-11,0.16,2505.0,2545.0,2495.0,2495.0,41096.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-05-12,0.16,2495.0,2520.0,2460.0,2475.0,27734.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
