종목코드,종목명,EPS,BPS,PER,PBR,날짜,종가,거래량,상장주식수
130500,GH신소재,148.0,5394.0,20.68,0.57,20240304,2800.0,40954.0,14545052.0
130500,GH신소재,148.0,5394.0,20.68,0.57,20240305,2800.0,23758.0,14545052.0
130500,GH신소재,148.0,5394.0,20.68,0.57,20240306,2750.0,28659.0,14545052.0
130500,GH신소재,148.0,5394.0,20.68,0.57,20240307,2715.0,28837.0,14545052.0
130500,GH신소재,148.0,5394.0,20.68,0.57,20240308,2735.0,18805.0,14545052.0
114090,GKL,709.0,6658.0,16.88,1.8,20240304,12320.0,288588.0,61855670.0
114090,GKL,709.0,6658.0,16.88,1.8,20240305,12350.0,169141.0,61855670.0
114090,GKL,709.0,6658.0,16.88,1.8,20240306,12200.0,177339.0,61855670.0
114090,GKL,709.0,6658.0,16.88,1.8,20240307,12310.0,149520.0,61855670.0
114090,GKL,709.0,6658.0,16.88,1.8,20240308,12280.0,141785.0,61855670.0
078930,GS,13737.0,142065.0,3.49,0.34,20240304,49050.0,206333.0,92915378.0
078930,GS,13737.0,142065.0,3.49,0.34,20240305,49100.0,146714.0,92915378.0
078930,GS,13737.0,142065.0,3.49,0.34,20240306,48750.0,86356.0,92915378.0
078930,GS,13737.0,142065.0,3.49,0.34,20240307,48850.0,99649.0,92915378.0
078930,GS,13737.0,142065.0,3.49,0.34,20240308,48700.0,120545.0,92915378.0
083450,GST,1985.0,12539.0,8.34,1.32,20240304,48450.0,4887504.0,9317745.0
083450,GST,1985.0,12539.0,8.34,1.32,20240305,49950.0,3244115.0,9317745.0
083450,GST,1985.0,12539.0,8.34,1.32,20240306,49650.0,914152.0,9317745.0
083450,GST,1985.0,12539.0,8.34,1.32,20240307,49500.0,1487235.0,9317745.0
083450,GST,1985.0,12539.0,8.34,1.32,20240308,48800.0,914865.0,9317745.0
006360,GS건설,,50825.0,,0.39,20240304,15740.0,501887.0,85581490.0
006360,GS건설,,50825.0,,0.39,20240305,15600.0,294054.0,85581490.0
006360,GS건설,,50825.0,,0.39,20240306,15310.0,494629.0,85581490.0
006360,GS건설,,50825.0,,0.39,20240307,15150.0,324072.0,85581490.0
006360,GS건설,,50825.0,,0.39,20240308,15450.0,345895.0,85581490.0
001250,GS글로벌,337.0,5113.0,9.85,0.65,20240304,2910.0,7206673.0,82533764.0
001250,GS글로벌,337.0,5113.0,9.85,0.65,20240305,2890.0,4649039.0,82533764.0
001250,GS글로벌,337.0,5113.0,9.85,0.65,20240306,2840.0,7612331.0,82533764.0
001250,GS글로벌,337.0,5113.0,9.85,0.65,20240307,2715.0,1868263.0,82533764.0
001250,GS글로벌,337.0,5113.0,9.85,0.65,20240308,2740.0,2539845.0,82533764.0
007070,GS리테일,173.0,39235.0,121.1,0.53,20240304,22150.0,111384.0,104717922.0
007070,GS리테일,173.0,39235.0,121.1,0.53,20240305,21850.0,150766.0,104717922.0
007070,GS리테일,173.0,39235.0,121.1,0.53,20240306,22050.0,112169.0,104717922.0
007070,GS리테일,173.0,39235.0,121.1,0.53,20240307,21800.0,121419.0,104717922.0
007070,GS리테일,173.0,39235.0,121.1,0.53,20240308,21750.0,217308.0,104717922.0
078935,GS우,,,,,20240304,38400.0,12811.0,1784826.0
078935,GS우,,,,,20240305,38650.0,11517.0,1784826.0
078935,GS우,,,,,20240306,38700.0,5683.0,1784826.0
078935,GS우,,,,,20240307,38800.0,6673.0,1784826.0
078935,GS우,,,,,20240308,38900.0,5659.0,1784826.0
297890,HB솔루션,1137.0,3319.0,4.39,1.5,20240304,4260.0,14561035.0,73114318.0
297890,HB솔루션,1137.0,3319.0,4.39,1.5,20240305,4275.0,2531398.0,73114318.0
297890,HB솔루션,1137.0,3319.0,4.39,1.5,20240306,4565.0,6411060.0,73114318.0
297890,HB솔루션,1137.0,3319.0,4.39,1.5,20240307,4430.0,2205510.0,73114318.0
297890,HB솔루션,1137.0,3319.0,4.39,1.5,20240308,4340.0,1511119.0,73114318.0
440290,HB인베스트먼트,444.0,2922.0,5.07,0.77,20240304,3240.0,211721.0,26867010.0
440290,HB인베스트먼트,444.0,2922.0,5.07,0.77,20240305,3145.0,242231.0,26867010.0
440290,HB인베스트먼트,444.0,2922.0,5.07,0.77,20240306,3110.0,171749.0,26867010.0
440290,HB인베스트먼트,444.0,2922.0,5.07,0.77,20240307,3095.0,144632.0,26867010.0
440290,HB인베스트먼트,444.0,2922.0,5.07,0.77,20240308,3110.0,137487.0,26867010.0
078150,HB테크놀러지,983.0,3503.0,3.3,0.92,20240304,2255.0,1548835.0,92715916.0
078150,HB테크놀러지,983.0,3503.0,3.3,0.92,20240305,2225.0,710564.0,92715916.0
078150,HB테크놀러지,983.0,3503.0,3.3,0.92,20240306,2235.0,697497.0,92715916.0
078150,HB테크놀러지,983.0,3503.0,3.3,0.92,20240307,2195.0,1152908.0,92715916.0
078150,HB테크놀러지,983.0,3503.0,3.3,0.92,20240308,2190.0,1011053.0,92715916.0
012630,HDC,2147.0,49804.0,4.55,0.2,20240304,8000.0,122489.0,59741721.0
012630,HDC,2147.0,49804.0,4.55,0.2,20240305,8030.0,117428.0,59741721.0
012630,HDC,2147.0,49804.0,4.55,0.2,20240306,7970.0,122227.0,59741721.0
012630,HDC,2147.0,49804.0,4.55,0.2,20240307,7880.0,117633.0,59741721.0
012630,HDC,2147.0,49804.0,4.55,0.2,20240308,7800.0,163037.0,59741721.0
039570,HDC랩스,573.0,11253.0,14.71,0.75,20240304,8140.0,12375.0,25957601.0
039570,HDC랩스,573.0,11253.0,14.71,0.75,20240305,8170.0,9950.0,25957601.0
039570,HDC랩스,573.0,11253.0,14.71,0.75,20240306,8160.0,7716.0,25957601.0
039570,HDC랩스,573.0,11253.0,14.71,0.75,20240307,8190.0,6833.0,25957601.0
039570,HDC랩스,573.0,11253.0,14.71,0.75,20240308,8120.0,3801.0,25957601.0
089470,HDC현대EP,759.0,11685.0,5.74,0.37,20240304,5150.0,2084916.0,31900000.0
089470,HDC현대EP,759.0,11685.0,5.74,0.37,20240305,4945.0,353044.0,31900000.0
089470,HDC현대EP,759.0,11685.0,5.74,0.37,20240306,4890.0,196352.0,31900000.0
089470,HDC현대EP,759.0,11685.0,5.74,0.37,20240307,4840.0,129594.0,31900000.0
089470,HDC현대EP,759.0,11685.0,5.74,0.37,20240308,4755.0,125155.0,31900000.0
294870,HDC현대산업개발,2678.0,46876.0,8.48,0.48,20240304,19690.0,320025.0,65907330.0
294870,HDC현대산업개발,2678.0,46876.0,8.48,0.48,20240305,19500.0,231963.0,65907330.0
294870,HDC현대산업개발,2678.0,46876.0,8.48,0.48,20240306,19070.0,261642.0,65907330.0
294870,HDC현대산업개발,2678.0,46876.0,8.48,0.48,20240307,18560.0,334411.0,65907330.0
294870,HDC현대산업개발,2678.0,46876.0,8.48,0.48,20240308,18550.0,383494.0,65907330.0
009540,HD한국조선해양,3135.0,140052.0,64.11,1.44,20240304,107800.0,360550.0,70773116.0
009540,HD한국조선해양,3135.0,140052.0,64.11,1.44,20240305,110200.0,207160.0,70773116.0
009540,HD한국조선해양,3135.0,140052.0,64.11,1.44,20240306,112400.0,196603.0,70773116.0
009540,HD한국조선해양,3135.0,140052.0,64.11,1.44,20240307,113500.0,142547.0,70773116.0
009540,HD한국조선해양,3135.0,140052.0,64.11,1.44,20240308,112200.0,117143.0,70773116.0
267250,HD현대,3743.0,103689.0,21.8,0.79,20240304,69500.0,161526.0,78993085.0
267250,HD현대,3743.0,103689.0,21.8,0.79,20240305,69000.0,122874.0,78993085.0
267250,HD현대,3743.0,103689.0,21.8,0.79,20240306,68400.0,168750.0,78993085.0
267250,HD현대,3743.0,103689.0,21.8,0.79,20240307,69800.0,212147.0,78993085.0
267250,HD현대,3743.0,103689.0,21.8,0.79,20240308,69000.0,176133.0,78993085.0
267270,HD현대건설기계,7659.0,86604.0,7.98,0.71,20240304,54800.0,203001.0,19700793.0
267270,HD현대건설기계,7659.0,86604.0,7.98,0.71,20240305,53900.0,141948.0,19700793.0
267270,HD현대건설기계,7659.0,86604.0,7.98,0.71,20240306,52800.0,202896.0,19700793.0
267270,HD현대건설기계,7659.0,86604.0,7.98,0.71,20240307,51700.0,144335.0,19700793.0
267270,HD현대건설기계,7659.0,86604.0,7.98,0.71,20240308,52900.0,125783.0,19700793.0
443060,HD현대마린솔루션,3778.0,5999.0,35.39,22.29,,,,
010620,HD현대미포,,49396.0,,2.35,,,,
322000,HD현대에너지솔루션,,33175.0,,0.72,20240304,23100.0,42997.0,11200000.0
322000,HD현대에너지솔루션,,33175.0,,0.72,20240305,22800.0,38902.0,11200000.0
322000,HD현대에너지솔루션,,33175.0,,0.72,20240306,22300.0,48238.0,11200000.0
322000,HD현대에너지솔루션,,33175.0,,0.72,20240307,22350.0,23194.0,11200000.0
322000,HD현대에너지솔루션,,33175.0,,0.72,20240308,22100.0,52768.0,11200000.0
042670,HD현대인프라코어,1159.0,9097.0,6.93,0.88,20240304,7990.0,1471999.0,199603453.0
042670,HD현대인프라코어,1159.0,9097.0,6.93,0.88,20240305,7960.0,1499133.0,199603453.0
042670,HD현대인프라코어,1159.0,9097.0,6.93,0.88,20240306,7970.0,1327705.0,199603453.0
042670,HD현대인프라코어,1159.0,9097.0,6.93,0.88,20240307,8020.0,1241237.0,199603453.0
042670,HD현대인프라코어,1159.0,9097.0,6.93,0.88,20240308,8300.0,3948974.0,199603453.0
267260,HD현대일렉트릭,7200.0,29121.0,43.06,10.65,20240304,131600.0,375308.0,36047135.0
267260,HD현대일렉트릭,7200.0,29121.0,43.06,10.65,20240305,129800.0,186257.0,36047135.0
267260,HD현대일렉트릭,7200.0,29121.0,43.06,10.65,20240306,136000.0,202176.0,36047135.0
267260,HD현대일렉트릭,7200.0,29121.0,43.06,10.65,20240307,128700.0,244112.0,36047135.0
267260,HD현대일렉트릭,7200.0,29121.0,43.06,10.65,20240308,129400.0,204702.0,36047135.0
329180,HD현대중공업,278.0,58660.0,735.61,3.49,20240304,113600.0,178233.0,88773116.0
329180,HD현대중공업,278.0,58660.0,735.61,3.49,20240305,112300.0,123692.0,88773116.0
329180,HD현대중공업,278.0,58660.0,735.61,3.49,20240306,111500.0,101377.0,88773116.0
329180,HD현대중공업,278.0,58660.0,735.61,3.49,20240307,111600.0,72380.0,88773116.0
329180,HD현대중공업,278.0,58660.0,735.61,3.49,20240308,110900.0,83688.0,88773116.0
097230,HJ중공업,,4093.0,,0.82,20240304,3505.0,27055.0,83274281.0
097230,HJ중공업,,4093.0,,0.82,20240305,3470.0,22533.0,83274281.0
097230,HJ중공업,,4093.0,,0.82,20240306,3405.0,26872.0,83274281.0
097230,HJ중공업,,4093.0,,0.82,20240307,3400.0,13615.0,83274281.0
097230,HJ중공업,,4093.0,,0.82,20240308,3385.0,46133.0,83274281.0
195940,HK이노엔,1666.0,42487.0,24.58,0.96,20240304,37850.0,129308.0,28329891.0
195940,HK이노엔,1666.0,42487.0,24.58,0.96,20240305,38800.0,154438.0,28329891.0
195940,HK이노엔,1666.0,42487.0,24.58,0.96,20240306,39000.0,145761.0,28329891.0
195940,HK이노엔,1666.0,42487.0,24.58,0.96,20240307,37750.0,177153.0,28329891.0
195940,HK이노엔,1666.0,42487.0,24.58,0.96,20240308,37300.0,262153.0,28329891.0
014790,HL D&I,370.0,9721.0,6.97,0.27,20240304,2065.0,34385.0,37858601.0
014790,HL D&I,370.0,9721.0,6.97,0.27,20240305,2020.0,42650.0,37858601.0
014790,HL D&I,370.0,9721.0,6.97,0.27,20240306,2015.0,53784.0,37858601.0
014790,HL D&I,370.0,9721.0,6.97,0.27,20240307,2010.0,21842.0,37858601.0
014790,HL D&I,370.0,9721.0,6.97,0.27,20240308,2015.0,31271.0,37858601.0
028300,HLB,,4034.0,,19.26,20240304,82100.0,2165504.0,130812041.0
028300,HLB,,4034.0,,19.26,20240305,79700.0,1934096.0,130812041.0
028300,HLB,,4034.0,,19.26,20240306,80100.0,1559532.0,130812041.0
028300,HLB,,4034.0,,19.26,20240307,79900.0,1206965.0,130812041.0
028300,HLB,,4034.0,,19.26,20240308,98000.0,12926607.0,130812041.0
003580,HLB글로벌,,1166.0,,4.67,20240304,6300.0,581299.0,43336101.0
003580,HLB글로벌,,1166.0,,4.67,20240305,6180.0,375889.0,43336101.0
003580,HLB글로벌,,1166.0,,4.67,20240306,6130.0,321081.0,43336101.0
003580,HLB글로벌,,1166.0,,4.67,20240307,6080.0,243944.0,43336101.0
003580,HLB글로벌,,1166.0,,4.67,20240308,6540.0,2038308.0,44523164.0
278650,HLB바이오스텝,,1300.0,,1.93,20240304,3450.0,1329319.0,84877789.0
278650,HLB바이오스텝,,1300.0,,1.93,20240305,3365.0,972417.0,84877789.0
278650,HLB바이오스텝,,1300.0,,1.93,20240306,3370.0,857172.0,85447989.0
278650,HLB바이오스텝,,1300.0,,1.93,20240307,3300.0,1045393.0,85447989.0
278650,HLB바이오스텝,,1300.0,,1.93,20240308,3790.0,30990340.0,85447989.0
067630,HLB생명과학,,2209.0,,4.79,20240304,14940.0,1965729.0,105365425.0
067630,HLB생명과학,,2209.0,,4.79,20240305,14570.0,1249915.0,105365425.0
067630,HLB생명과학,,2209.0,,4.79,20240306,14590.0,869185.0,105365425.0
067630,HLB생명과학,,2209.0,,4.79,20240307,14190.0,1126144.0,105365425.0
067630,HLB생명과학,,2209.0,,4.79,20240308,15360.0,5892415.0,105365425.0
024850,HLB이노베이션,,858.0,,3.64,20240304,3250.0,897126.0,66507231.0
024850,HLB이노베이션,,858.0,,3.64,20240305,3170.0,558190.0,66507231.0
024850,HLB이노베이션,,858.0,,3.64,20240306,3180.0,556026.0,66507231.0
024850,HLB이노베이션,,858.0,,3.64,20240307,3210.0,357132.0,68160846.0
024850,HLB이노베이션,,858.0,,3.64,20240308,3840.0,3729324.0,68160846.0
047920,HLB제약,,2908.0,,8.36,20240304,21000.0,1951769.0,31641822.0
047920,HLB제약,,2908.0,,8.36,20240305,20000.0,681088.0,31641822.0
047920,HLB제약,,2908.0,,8.36,20240306,21200.0,847825.0,31641822.0
047920,HLB제약,,2908.0,,8.36,20240307,20800.0,937721.0,31641822.0
047920,HLB제약,,2908.0,,8.36,20240308,22900.0,4034164.0,31641822.0
115450,HLB테라퓨틱스,,2104.0,,4.04,20240304,7800.0,1482723.0,75353171.0
115450,HLB테라퓨틱스,,2104.0,,4.04,20240305,7540.0,1194046.0,75353171.0
115450,HLB테라퓨틱스,,2104.0,,4.04,20240306,7590.0,1058464.0,75353171.0
115450,HLB테라퓨틱스,,2104.0,,4.04,20240307,7370.0,910548.0,75353171.0
115450,HLB테라퓨틱스,,2104.0,,4.04,20240308,8150.0,4577949.0,75353171.0
046210,HLB파나진,,1550.0,,2.31,20240304,4315.0,254970.0,41004527.0
046210,HLB파나진,,1550.0,,2.31,20240305,4150.0,215981.0,41004527.0
046210,HLB파나진,,1550.0,,2.31,20240306,4235.0,128249.0,41004527.0
046210,HLB파나진,,1550.0,,2.31,20240307,4200.0,118434.0,41004527.0
046210,HLB파나진,,1550.0,,2.31,20240308,4690.0,1465297.0,41004527.0
204320,HL만도,2890.0,47505.0,13.29,0.81,20240304,33100.0,189532.0,46957120.0
204320,HL만도,2890.0,47505.0,13.29,0.81,20240305,33200.0,211358.0,46957120.0
204320,HL만도,2890.0,47505.0,13.29,0.81,20240306,33150.0,223122.0,46957120.0
204320,HL만도,2890.0,47505.0,13.29,0.81,20240307,33400.0,143004.0,46957120.0
204320,HL만도,2890.0,47505.0,13.29,0.81,20240308,33150.0,154718.0,46957120.0
060980,HL홀딩스,5237.0,105173.0,6.37,0.32,20240304,34750.0,17362.0,10169410.0
060980,HL홀딩스,5237.0,105173.0,6.37,0.32,20240305,34650.0,17578.0,10169410.0
060980,HL홀딩스,5237.0,105173.0,6.37,0.32,20240306,34450.0,24067.0,10169410.0
060980,HL홀딩스,5237.0,105173.0,6.37,0.32,20240307,34350.0,22550.0,10169410.0
060980,HL홀딩스,5237.0,105173.0,6.37,0.32,20240308,34500.0,15249.0,10169410.0
011200,HMM,1667.0,31115.0,10.53,0.56,20240304,17890.0,1488235.0,689039496.0
011200,HMM,1667.0,31115.0,10.53,0.56,20240305,17680.0,1270998.0,689039496.0
011200,HMM,1667.0,31115.0,10.53,0.56,20240306,17200.0,1799871.0,689039496.0
011200,HMM,1667.0,31115.0,10.53,0.56,20240307,17010.0,1400703.0,689039496.0
011200,HMM,1667.0,31115.0,10.53,0.56,20240308,16950.0,1411684.0,689039496.0
403870,HPSP,990.0,3350.0,32.32,9.55,20240304,56000.0,5427822.0,82934144.0
403870,HPSP,990.0,3350.0,32.32,9.55,20240305,55700.0,1503485.0,82934144.0
403870,HPSP,990.0,3350.0,32.32,9.55,20240306,58000.0,2182956.0,82934144.0
403870,HPSP,990.0,3350.0,32.32,9.55,20240307,56900.0,1708455.0,82934144.0
403870,HPSP,990.0,3350.0,32.32,9.55,20240308,54800.0,2260537.0,82934144.0
036640,HRS,758.0,7165.0,6.99,0.74,20240304,5350.0,43118.0,16354800.0
036640,HRS,758.0,7165.0,6.99,0.74,20240305,5460.0,188642.0,16354800.0
036640,HRS,758.0,7165.0,6.99,0.74,20240306,5670.0,1713103.0,16354800.0
036640,HRS,758.0,7165.0,6.99,0.74,20240307,5520.0,237761.0,16354800.0
036640,HRS,758.0,7165.0,6.99,0.74,20240308,5510.0,185682.0,16354800.0
035000,HS애드,1000.0,11276.0,6.29,0.56,20240304,6280.0,8697.0,16567409.0
035000,HS애드,1000.0,11276.0,6.29,0.56,20240305,6290.0,11155.0,16567409.0
035000,HS애드,1000.0,11276.0,6.29,0.56,20240306,6290.0,8231.0,16567409.0
035000,HS애드,1000.0,11276.0,6.29,0.56,20240307,6280.0,13733.0,16567409.0
035000,HS애드,1000.0,11276.0,6.29,0.56,20240308,6290.0,14180.0,16567409.0
002460,HS화성,2302.0,40704.0,4.01,0.23,,,,
439730,IBKS제20호스팩,,,,,20240304,2550.0,14223.0,4310000.0
439730,IBKS제20호스팩,,,,,20240305,2475.0,7399.0,4310000.0
439730,IBKS제20호스팩,,,,,20240306,2525.0,9191.0,4310000.0
439730,IBKS제20호스팩,,,,,20240307,2510.0,12567.0,4310000.0
439730,IBKS제20호스팩,,,,,20240308,2500.0,8146.0,4310000.0
442770,IBKS제21호스팩,,,,,20240304,2465.0,4471.0,4210000.0
442770,IBKS제21호스팩,,,,,20240305,2380.0,10584.0,4210000.0
442770,IBKS제21호스팩,,,,,20240306,2385.0,6625.0,4210000.0
442770,IBKS제21호스팩,,,,,20240307,2380.0,3909.0,4210000.0
442770,IBKS제21호스팩,,,,,20240308,2350.0,20990.0,4210000.0
448760,IBKS제22호스팩,,,,,20240304,2450.0,11738.0,4430000.0
448760,IBKS제22호스팩,,,,,20240305,2405.0,15162.0,4430000.0
448760,IBKS제22호스팩,,,,,20240306,2395.0,1616.0,4430000.0
448760,IBKS제22호스팩,,,,,20240307,2385.0,822.0,4430000.0
448760,IBKS제22호스팩,,,,,20240308,2380.0,6519.0,4430000.0
467930,IBKS제23호스팩,,,,,20240304,2195.0,10050.0,4230000.0
467930,IBKS제23호스팩,,,,,20240305,2200.0,19205.0,4230000.0
467930,IBKS제23호스팩,,,,,20240306,2200.0,6251.0,4230000.0
467930,IBKS제23호스팩,,,,,20240307,2195.0,10092.0,4230000.0
467930,IBKS제23호스팩,,,,,20240308,2195.0,6648.0,4230000.0
469480,IBKS제24호스팩,,,,,20240304,2190.0,37630.0,4230000.0
469480,IBKS제24호스팩,,,,,20240305,2185.0,40326.0,4230000.0
469480,IBKS제24호스팩,,,,,20240306,2185.0,17459.0,4230000.0
469480,IBKS제24호스팩,,,,,20240307,2185.0,9102.0,4230000.0
469480,IBKS제24호스팩,,,,,20240308,2180.0,9884.0,4230000.0
003560,IHQ,6784.0,6389.0,1.59,1.68,20240304,10760.0,0.0,5474569.0
003560,IHQ,6784.0,6389.0,1.59,1.68,20240305,10760.0,0.0,5474569.0
003560,IHQ,6784.0,6389.0,1.59,1.68,20240306,10760.0,0.0,5474569.0
003560,IHQ,6784.0,6389.0,1.59,1.68,20240307,10760.0,0.0,5474569.0
003560,IHQ,6784.0,6389.0,1.59,1.68,20240308,10760.0,0.0,5474569.0
095340,ISC,749.0,23130.0,65.29,2.11,20240304,75000.0,577306.0,21197058.0
095340,ISC,749.0,23130.0,65.29,2.11,20240305,76000.0,552772.0,21197058.0
095340,ISC,749.0,23130.0,65.29,2.11,20240306,79000.0,358157.0,21197058.0
095340,ISC,749.0,23130.0,65.29,2.11,20240307,80200.0,504634.0,21197058.0
095340,ISC,749.0,23130.0,65.29,2.11,20240308,95000.0,2920779.0,21197058.0
099520,ITX-AI,,566.0,,2.27,20240304,1284.0,0.0,45281824.0
099520,ITX-AI,,566.0,,2.27,20240305,1284.0,0.0,45281824.0
099520,ITX-AI,,566.0,,2.27,20240306,1284.0,0.0,45281824.0
099520,ITX-AI,,566.0,,2.27,20240307,1284.0,0.0,45281824.0
099520,ITX-AI,,566.0,,2.27,20240308,1284.0,0.0,45281824.0
175330,JB금융지주,2907.0,26120.0,4.9,0.55,20240304,13640.0,641278.0,195083198.0
175330,JB금융지주,2907.0,26120.0,4.9,0.55,20240305,13900.0,722793.0,195083198.0
175330,JB금융지주,2907.0,26120.0,4.9,0.55,20240306,13590.0,430199.0,195083198.0
175330,JB금융지주,2907.0,26120.0,4.9,0.55,20240307,14010.0,542274.0,195083198.0
175330,JB금융지주,2907.0,26120.0,4.9,0.55,20240308,13800.0,641470.0,195083198.0
234080,JW생명과학,1818.0,10294.0,6.53,1.15,20240304,12620.0,29031.0,15834554.0
234080,JW생명과학,1818.0,10294.0,6.53,1.15,20240305,12610.0,12520.0,15834554.0
234080,JW생명과학,1818.0,10294.0,6.53,1.15,20240306,12580.0,16817.0,15834554.0
234080,JW생명과학,1818.0,10294.0,6.53,1.15,20240307,12600.0,8297.0,15834554.0
234080,JW생명과학,1818.0,10294.0,6.53,1.15,20240308,12480.0,32101.0,15834554.0
067290,JW신약,,331.0,,5.62,20240304,2010.0,147105.0,50841502.0
067290,JW신약,,331.0,,5.62,20240305,1994.0,149629.0,50841502.0
067290,JW신약,,331.0,,5.62,20240306,2050.0,777419.0,50841502.0
067290,JW신약,,331.0,,5.62,20240307,2005.0,180359.0,50841502.0
067290,JW신약,,331.0,,5.62,20240308,2030.0,163968.0,50841502.0
001060,JW중외제약,1504.0,10784.0,21.68,3.02,20240304,33000.0,109149.0,23285930.0
001060,JW중외제약,1504.0,10784.0,21.68,3.02,20240305,32400.0,176346.0,23285930.0
001060,JW중외제약,1504.0,10784.0,21.68,3.02,20240306,32300.0,90586.0,23285930.0
001060,JW중외제약,1504.0,10784.0,21.68,3.02,20240307,33000.0,185758.0,23285930.0
001060,JW중외제약,1504.0,10784.0,21.68,3.02,20240308,33300.0,157841.0,23285930.0
001067,JW중외제약2우B,,,,,20240304,60800.0,17.0,209973.0
001067,JW중외제약2우B,,,,,20240305,60800.0,25.0,209973.0
001067,JW중외제약2우B,,,,,20240306,60500.0,0.0,209973.0
001067,JW중외제약2우B,,,,,20240307,60500.0,0.0,209973.0
001067,JW중외제약2우B,,,,,20240308,60900.0,10.0,209973.0
001065,JW중외제약우,,,,,20240304,30600.0,1093.0,341951.0
001065,JW중외제약우,,,,,20240305,30600.0,179.0,341951.0
001065,JW중외제약우,,,,,20240306,30500.0,45.0,341951.0
001065,JW중외제약우,,,,,20240307,30450.0,484.0,341951.0
001065,JW중외제약우,,,,,20240308,30550.0,24.0,341951.0
096760,JW홀딩스,266.0,1716.0,12.03,1.86,20240304,3320.0,57290.0,73924942.0
096760,JW홀딩스,266.0,1716.0,12.03,1.86,20240305,3305.0,59710.0,73924942.0
096760,JW홀딩스,266.0,1716.0,12.03,1.86,20240306,3310.0,38547.0,73924942.0
096760,JW홀딩스,266.0,1716.0,12.03,1.86,20240307,3270.0,45864.0,73924942.0
096760,JW홀딩스,266.0,1716.0,12.03,1.86,20240308,3280.0,18092.0,73924942.0
035900,JYP Ent.,3186.0,11897.0,17.51,4.69,20240304,72200.0,879434.0,35532492.0
035900,JYP Ent.,3186.0,11897.0,17.51,4.69,20240305,70800.0,542148.0,35532492.0
035900,JYP Ent.,3186.0,11897.0,17.51,4.69,20240306,69300.0,592255.0,35532492.0
035900,JYP Ent.,3186.0,11897.0,17.51,4.69,20240307,66600.0,1143468.0,35532492.0
035900,JYP Ent.,3186.0,11897.0,17.51,4.69,20240308,67800.0,859695.0,35532492.0
318000,KBG,541.0,4834.0,11.13,1.25,20240304,8300.0,108331.0,8740223.0
318000,KBG,541.0,4834.0,11.13,1.25,20240305,8310.0,100582.0,8740223.0
318000,KBG,541.0,4834.0,11.13,1.25,20240306,8850.0,1214992.0,8740223.0
318000,KBG,541.0,4834.0,11.13,1.25,20240307,8850.0,1943687.0,8740223.0
318000,KBG,541.0,4834.0,11.13,1.25,20240308,8710.0,305837.0,8740223.0
024840,KBI메탈,2.0,3450.0,1117.5,0.65,20240304,1334.0,34501.0,33952533.0
024840,KBI메탈,2.0,3450.0,1117.5,0.65,20240305,1330.0,172631.0,33952533.0
024840,KBI메탈,2.0,3450.0,1117.5,0.65,20240306,1322.0,120071.0,33952533.0
024840,KBI메탈,2.0,3450.0,1117.5,0.65,20240307,1298.0,89422.0,33952533.0
024840,KBI메탈,2.0,3450.0,1117.5,0.65,20240308,1291.0,69837.0,33952533.0
105560,KB금융,11580.0,150344.0,7.71,0.59,20240304,69000.0,4010440.0,403511072.0
105560,KB금융,11580.0,150344.0,7.71,0.59,20240305,69500.0,3649003.0,403511072.0
105560,KB금융,11580.0,150344.0,7.71,0.59,20240306,69800.0,1954067.0,403511072.0
105560,KB금융,11580.0,150344.0,7.71,0.59,20240307,71200.0,2090836.0,403511072.0
