종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"334970","프레스티지바이오로직스","5120","70","1.39",,,,,"1633","3.14","0","0.00"
"321260","프로이천","2675","10","0.38","122","21.93","209","12.80","1308","2.05","20","0.75"
"053610","프로텍","26100","-150","-0.57","2290","11.40","3045","8.57","31733","0.82","400","1.53"
"303360","프로티아","3050","-70","-2.24","38","80.26",,,"1827","1.67","0","0.00"
"377220","프롬바이오","1866","36","1.97",,,,,"2708","0.69","0","0.00"
"335810","프리시젼바이오","4400","120","2.80",,,,,"2758","1.60","0","0.00"
"053160","프리엠스","9450","0","0.00","137","68.98",,,"11112","0.85","50","0.53"
"405000","플라즈맵","2650","-65","-2.39",,,,,"399","6.64","0","0.00"
"041590","플래스크","789","0","0.00",,,,,"259","3.05","0","0.00"
"367000","플래티어","5780","10","0.17",,,,,"5244","1.10","0","0.00"
"075130","플랜티넷","2195","-10","-0.45","101","21.73",,,"4405","0.50","100","4.56"
"009810","플레이그램","524","-15","-2.78",,,,,"431","1.22","0","0.00"
"237820","플레이디","5710","-20","-0.35","225","25.38",,,"6338","0.90","0","0.00"
"023770","플레이위드","6260","-40","-0.63",,,,,"2958","2.12","0","0.00"
"019570","플루토스","471","-17","-3.48",,,,,"596","0.79","0","0.00"
"300080","플리토","21350","-300","-1.39",,,"774","27.57","838","25.48","0","0.00"
"032580","피델릭스","1353","33","2.50","32","42.28",,,"1509","0.90","0","0.00"
"051380","피씨디렉트","3185","-30","-0.93","50","63.70",,,"2791","1.14","100","3.14"
"241820","피씨엘","999","14","1.42",,,,,"689","1.45","0","0.00"
"237750","피앤씨테크","5870","-40","-0.68","561","10.46",,,"11052","0.53","0","0.00"
"319660","피에스케이","31800","1300","4.26","1813","17.54","3097","10.27","13552","2.35","200","0.63"
"031980","피에스케이홀딩스","58700","1300","2.26","2055","28.56","4520","12.99","15829","3.71","600","1.02"
"002230","피에스텍","4000","0","0.00","234","17.09",,,"7860","0.51","250","6.25"
"043370","피에이치에이","11540","140","1.23","3011","3.83","3221","3.58","36108","0.32","250","2.17"
"239890","피엔에이치테크","14680","-230","-1.54","605","24.26","1030","14.25","5022","2.92","0","0.00"
"347740","피엔케이피부임상연구센타","3145","25","0.80","160","19.66",,,"2493","1.26","30","0.95"
"137400","피엔티","52100","900","1.76","3136","16.61","7043","7.40","18063","2.88","0","0.00"
"257370","피엔티엠에스","9210","0","0.00",,,,,"2111","4.36","0","0.00"
"147760","피엠티","4375","-10","-0.23",,,,,"4191","1.04","0","0.00"
"128660","피제이메탈","3525","0","0.00","566","6.23",,,"2862","1.23","150","4.26"
"006140","피제이전자","6250","0","0.00","411","15.21",,,"8427","0.74","120","1.92"
"376180","피코그램","3470","-135","-3.74","243","14.28",,,"1956","1.77","0","0.00"
"304840","피플바이오","3845","70","1.85",,,,,"882","4.36","0","0.00"
"062970","피피아이","3180","25","0.79",,,,,"785","4.05","0","0.00"
"087600","픽셀플러스","8880","0","0.00",,,,,"13063","0.68","0","0.00"
"291810","핀텔","2530","20","0.80",,,,,"1822","1.39","0","0.00"
"378340","필에너지","17450","-660","-3.64",,,,,"6025","2.90","0","0.00"
"161580","필옵틱스","18070","-370","-2.01",,,,,"7200","2.51","2502","13.85"
"347770","핌스","2770","-40","-1.42","123","22.52",,,"2619","1.06","0","0.00"
"163730","핑거","7390","190","2.64","486","15.21",,,"5295","1.40","120","1.62"
"417180","핑거스토리","2770","20","0.73","126","21.98",,,"1439","1.92","0","0.00"
"446750","하나26호스팩","2200","0","0.00",,,,,,,"0","0.00"
"448370","하나27호스팩","2185","10","0.46",,,,,,,"0","0.00"
"454750","하나28호스팩","2140","-15","-0.70",,,,,,,"0","0.00"
"454640","하나29호스팩","2160","-25","-1.14",,,,,,,"0","0.00"
"469880","하나30호스팩","2090","-20","-0.95",,,,,,,"0","0.00"
"469900","하나31호스팩","2115","-15","-0.70",,,,,,,"0","0.00"
"475240","하나32호스팩","2215","0","0.00",,,,,,,"0","0.00"
"475250","하나33호스팩","2195","0","0.00",,,,,,,"0","0.00"
"406760","하나금융21호스팩","2135","0","0.00",,,,,,,"0","0.00"
"418170","하나금융22호스팩","2380","0","0.00",,,,,,,"0","0.00"
"430230","하나금융24호스팩","2235","35","1.59",,,,,,,"0","0.00"
"435620","하나금융25호스팩","10080","0","0.00",,,,,,,"0","0.00"
"086790","하나금융지주","62000","-1300","-2.05","11380","5.45","13214","4.69","136601","0.45","3400","5.48"
"299030","하나기술","30400","1250","4.29",,,"1416","21.46","14110","2.15","0","0.00"
"067310","하나마이크론","19390","30","0.15",,,"1090","17.79","6331","3.06","50","0.26"
"166090","하나머티리얼즈","51600","0","0.00","1752","29.45","3186","16.19","20476","2.52","200","0.39"
"293480","하나제약","12630","120","0.96","1291","9.78","1462","8.64","16069","0.79","510","4.04"
"039130","하나투어","53400","-1000","-1.84","3036","17.59","4562","11.70","10998","4.86","5000","9.36"
"136480","하림","3095","-5","-0.16","123","25.16",,,"2898","1.07","30","0.97"
"003380","하림지주","5760","0","0.00","384","15.00","900","6.40","28683","0.20","120","2.08"
"450330","하스","12300","670","5.76","303","40.59",,,"2537","4.85","0","0.00"
"101670","하이드로리튬","3655","10","0.27",,,,,"1709","2.14","0","0.00"
"365590","하이딥","1141","-27","-2.31",,,,,"107","10.66","0","0.00"
"149980","하이로닉","9470","0","0.00","430","22.02",,,"4380","2.16","0","0.00"
"013030","하이록코리아","27350","-50","-0.18","3687","7.42","3916","6.98","32055","0.85","1050","3.84"
"352820","하이브","177700","-2500","-1.39","4504","39.45","7092","25.06","70090","2.54","700","0.39"
"126700","하이비젼시스템","21150","-250","-1.17","3483","6.07","4149","5.10","18323","1.15","500","2.36"
"106080","하이소닉","5960","430","7.78",,,,,"771","7.73","0","0.00"
"071090","하이스틸","3670","-135","-3.55","65","56.46",,,"7393","0.50","10","0.27"
"400840","하이제7호스팩","2110","-5","-0.24",,,,,,,"0","0.00"
"450050","하이제8호스팩","2205","20","0.92",,,,,,,"0","0.00"
"160190","하이젠알앤엠","11030","2290","26.20","109","101.19",,,"1858","5.94","0","0.00"
"221840","하이즈항공","2180","-35","-1.58",,,,,"2598","0.84","0","0.00"
"106190","하이텍팜","17320","50","0.29","760","22.79",,,"10069","1.72","100","0.58"
"019490","하이트론","939","-10","-1.05",,,,,"256","3.67","0","0.00"
"000080","하이트진로","20300","-50","-0.25","512","39.65","1473","13.79","15694","1.29","950","4.68"
"000087","하이트진로2우B","16200","-50","-0.31",,,,,,,"1000","6.17"
"000140","하이트진로홀딩스","9000","-30","-0.33","41","219.51",,,"24228","0.37","550","6.11"
"000145","하이트진로홀딩스우","10560","-1930","-15.45",,,,,,,"600","5.68"
"065650","하이퍼코퍼레이션","1399","4","0.29",,,,,"644","2.17","0","0.00"
"066130","하츠","4740","0","0.00","501","9.46",,,"8477","0.56","90","1.90"
"004590","한국가구","3900","-15","-0.38","793","4.92",,,"11512","0.34","175","4.49"
"036460","한국가스공사","40800","-500","-1.21",,,"7427","5.49","112167","0.36","0","0.00"
"039340","한국경제TV","5580","-60","-1.06","504","11.07",,,"8245","0.68","160","2.87"
"005430","한국공항","73700","-2100","-2.77","10275","7.17",,,"113947","0.65","1000","1.36"
"071050","한국금융지주","71300","-1300","-1.79","12100","5.89","15843","4.50","143392","0.50","2650","3.72"
"071055","한국금융지주우","49400","-600","-1.20",,,,,,,"2712","5.49"
"034950","한국기업평가","85800","300","0.35","4570","18.77",,,"23840","3.60","5131","5.98"
"010040","한국내화","2610","-10","-0.38",,,,,"5805","0.45","45","1.72"
"025540","한국단자","62200","0","0.00","7068","8.80","10190","6.10","90347","0.69","700","1.13"
"222980","한국맥널티","4130","5","0.12",,,,,"3112","1.33","0","0.00"
"010100","한국무브넥스","4360","-115","-2.57","1549","2.81",,,"10710","0.41","100","2.29"
"256840","한국비엔씨","6810","460","7.24","388","17.55",,,"3157","2.16","0","0.00"
"219750","한국비티비","967","0","0.00",,,,,"41","23.59","0","0.00"
"004090","한국석유","16350","-650","-3.82","1217","13.43","1326","12.33","14613","1.12","120","0.73"
"025550","한국선재","3235","-105","-3.14",,,,,"5477","0.59","0","0.00"
"002200","한국수출포장","2570","-15","-0.58","498","5.16",,,"7743","0.33","80","3.11"
"002960","한국쉘석유","318000","-1500","-0.47","28753","11.06",,,"97039","3.28","25000","7.86"
"017890","한국알콜","10170","-20","-0.20","489","20.80",,,"23303","0.44","285","2.80"
"000240","한국앤컴퍼니","15360","10","0.07","1975","7.78",,,"42407","0.36","700","4.56"
"080720","한국유니온제약","4010","135","3.48",,,,,"4196","0.96","0","0.00"
"123890","한국자산신탁","3040","0","0.00","1059","2.87","661","4.60","8459","0.36","220","7.24"
"015760","한국전력","19380","60","0.31",,,"6592","2.94","55837","0.35","0","0.00"
"063570","한국전자금융","5000","5","0.10","471","10.62","620","8.06","5987","0.84","125","2.50"
"041460","한국전자인증","3890","-5","-0.13","126","30.87",,,"2834","1.37","70","1.80"
"006200","한국전자홀딩스","826","-16","-1.90",,,,,"3052","0.27","20","2.42"
"101680","한국정밀기계","2395","-75","-3.04",,,,,"4844","0.49","0","0.00"
"039740","한국정보공학","2850","10","0.35","249","11.45",,,"5737","0.50","0","0.00"
"053300","한국정보인증","4190","-10","-0.24","229","18.30",,,"4353","0.96","70","1.67"
"025770","한국정보통신","8300","-70","-0.84","838","9.90",,,"7585","1.09","0","0.00"
"436610","한국제11호스팩","3365","210","6.66",,,,,,,"0","0.00"
"458610","한국제12호스팩","2300","5","0.22",,,,,,,"0","0.00"
"464440","한국제13호스팩","2180","-10","-0.46",,,,,,,"0","0.00"
"477530","한국제14호스팩","2150","-5","-0.23",,,,,,,"0","0.00"
"479880","한국제15호스팩","2060","-10","-0.48",,,,,,,"0","0.00"
"027970","한국제지","1119","4","0.36",,,,,"2306","0.49","0","0.00"
"023350","한국종합기술","5330","-50","-0.93","1282","4.16",,,"15058","0.35","100","1.88"
"025890","한국주강","2245","-60","-2.60","224","10.02",,,"2959","0.76","0","0.00"
"000970","한국주철관","6700","0","0.00","789","8.49",,,"16304","0.41","400","5.97"
"104700","한국철강","9010","-130","-1.42","1756","5.13","850","10.61","21938","0.41","400","4.44"
"017960","한국카본","12120","900","8.02",,,"586","20.67","9238","1.31","110","0.91"
"023760","한국캐피탈","593","-1","-0.17","199","2.98",,,"1958","0.30","28","4.72"
"054040","한국컴퓨터","5220","10","0.19","1513","3.45",,,"10063","0.52","300","5.75"
"161890","한국콜마","64700","1800","2.86","227","285.02","4200","15.41","28347","2.28","600","0.93"
"021650","한국큐빅","2440","0","0.00","509","4.79",,,"5323","0.46","70","2.87"
"161390","한국타이어앤테크놀로지","42300","-350","-0.82","5904","7.16","9123","4.64","78306","0.54","1300","3.07"
"053590","한국테크놀로지","334","0","0.00",,,,,,,"0","0.00"
"034830","한국토지신탁","1030","-4","-0.39",,,,,"4631","0.22","70","6.80"
"007280","한국특강","1560","-16","-1.02","464","3.36",,,"3738","0.42","0","0.00"
"032300","한국파마","18220","940","5.44","8","2277.50",,,"6288","2.90","50","0.27"
"037230","한국팩키지","2000","-10","-0.50","137","14.60",,,"3618","0.55","40","2.00"
"047810","한국항공우주","50600","900","1.81","2298","22.02","2629","19.25","16388","3.09","500","0.99"
"123690","한국화장품","8290","-30","-0.36","218","38.03",,,"1591","5.21","0","0.00"
"003350","한국화장품제조","65400","500","0.77","2009","32.55",,,"14516","4.51","100","0.15"
"030520","한글과컴퓨터","19210","-340","-1.74","633","30.35","1835","10.47","14031","1.37","410","2.13"
"052600","한네트","4195","50","1.21","213","19.69",,,"3167","1.32","150","3.58"
"011500","한농화성","13770","70","0.51","811","16.98",,,"10630","1.30","120","0.87"
"002390","한독","16250","240","1.50",,,,,"24611","0.66","300","1.85"
"256150","한독크린텍","7080","-10","-0.14","667","10.61",,,"7121","0.99","250","3.53"
"092460","한라IMS","7250","-70","-0.96","4212","1.72",,,"9928","0.73","300","4.14"
"053690","한미글로벌","18380","30","0.16","1400","13.13","1962","9.37","18115","1.01","400","2.18"
"042700","한미반도체","144900","-600","-0.41","2753","52.63","3367","43.04","5875","24.66","420","0.29"
"008930","한미사이언스","32050","100","0.31","1694","18.92",,,"11621","2.76","200","0.62"
"128940","한미약품","304500","7000","2.35","11522","26.43","14622","20.82","75345","4.04","500","0.16"
"452190","한빛레이저","4210","-30","-0.71",,,,,"1104","3.81","0","0.00"
"047080","한빛소프트","1459","-11","-0.75",,,,,"405","3.60","0","0.00"
"009240","한샘","62600","2700","4.51",,,"2526","24.78","20648","3.03","4500","7.19"
"452280","한선엔지니어링","9760","-620","-5.97","345","28.29",,,"3230","3.02","0","0.00"
"020000","한섬","16990","-80","-0.47","3818","4.45","3605","4.71","63584","0.27","750","4.41"
"003680","한성기업","6880","-70","-1.01","216","31.85",,,"9101","0.76","0","0.00"
"066980","한성크린텍","2145","40","1.90","18","119.17",,,"2605","0.82","0","0.00"
"105630","한세실업","20350","250","1.24","2850","7.14","3415","5.96","16345","1.25","500","2.46"
"069640","한세엠케이","1945","-13","-0.66",,,,,"3199","0.61","0","0.00"
"016450","한세예스24홀딩스","4685","5","0.11","1437","3.26",,,"12835","0.37","250","5.34"
"010420","한솔PNS","1054","4","0.38",,,,,"2094","0.50","25","2.37"
"009180","한솔로지스틱스","2590","-30","-1.15","672","3.85",,,"4255","0.61","100","3.86"
"114810","한솔아이원스","10920","-180","-1.62","77","141.82","990","11.03","5502","1.98","0","0.00"
"070590","한솔인티큐브","1309","-9","-0.68",,,,,"1216","1.08","0","0.00"
"213500","한솔제지","10350","120","1.17","74","139.86","2946","3.51","30442","0.34","500","4.83"
"014680","한솔케미칼","172100","-2800","-1.60","9684","17.77","12715","13.53","77725","2.21","2100","1.22"
"004710","한솔테크닉스","5090","30","0.59","1376","3.70","2440","2.09","11022","0.46","100","1.96"
"004150","한솔홀딩스","2660","-15","-0.56","177","15.03","374","7.11","13520","0.20","100","3.76"
"025750","한솔홈데코","749","-12","-1.58",,,,,"1734","0.43","0","0.00"
"226440","한송네오텍","1530","0","0.00",,,,,"317","4.83","0","0.00"
"042520","한스바이오메드","11240","200","1.81",,,,,"4244","2.65","0","0.00"
"004960","한신공영","6750","-10","-0.15","2757","2.45",,,"66043","0.10","100","1.48"
"011700","한신기계","4250","-15","-0.35",,,,,"2794","1.52","15","0.35"
"430690","한싹","5550","-50","-0.89","375","14.80",,,"3263","1.70","0","0.00"
"078350","한양디지텍","18930","10","0.05","846","22.38",,,"8912","2.12","0","0.00"
"045100","한양이엔지","18240","20","0.11","4540","4.02",,,"31478","0.58","600","3.29"
"001750","한양증권","15950","300","1.92","2728","5.85",,,"37102","0.43","800","5.02"
"001755","한양증권우","14650","-160","-1.08",,,,,,,"850","5.80"
"018880","한온시스템","4440","-20","-0.45","96","46.25","373","11.89","4444","1.00","316","7.12"
"009420","한올바이오파마","38300","1400","3.79","69","555.07","324","118.21","3673","10.43","0","0.00"
"320000","한울반도체","3820","-565","-12.88","84","45.48",,,"1313","2.91","0","0.00"
"091440","한울소재과학","8560","300","3.63",,,,,"1579","5.42","0","0.00"
"014130","한익스프레스","4145","-40","-0.96",,,,,"6835","0.61","0","0.00"
"024740","한일단조","2140","-25","-1.15","239","8.95",,,"3830","0.56","0","0.00"
"005860","한일사료","4520","-95","-2.06","2921","1.55",,,"3961","1.14","75","1.66"
"300720","한일시멘트","13800","-190","-1.36","2457","5.62","2859","4.83","22914","0.60","800","5.80"
"002220","한일철강","2190","-30","-1.35",,,,,"7010","0.31","30","1.37"
"006390","한일현대시멘트","15090","-90","-0.59","1814","8.32","1863","8.10","20229","0.75","700","4.64"
"003300","한일홀딩스","13370","10","0.07","3384","3.95",,,"48962","0.27","800","5.98"
"007770","한일화학","12580","60","0.48",,,,,"29508","0.43","50","0.40"
"051600","한전KPS","38750","-100","-0.26","3615","10.72","3596","10.77","28280","1.37","2158","5.57"
"052690","한전기술","73200","1100","1.53","858","85.31","1165","62.82","14386","5.09","515","0.70"
"130660","한전산업","15560","-400","-2.51","476","32.69",,,"3178","4.90","297","1.91"
"198940","한주라이트메탈","1224","-10","-0.81",,,,,"1273","0.96","0","0.00"
"058450","한주에이알티","3355","-100","-2.89",,,,,"1763","1.90","0","0.00"
"107640","한중엔시에스","48500","7000","16.87",,,,,"1891","25.65","0","0.00"
"002320","한진","19020","-10","-0.05","1805","10.54","1890","10.06","97491","0.20","600","3.15"
"003480","한진중공업홀딩스","3520","-5","-0.14","290","12.14",,,"13048","0.27","100","2.84"
"180640","한진칼","67700","-2300","-3.29","5756","11.76","4392","15.41","41041","1.65","300","0.44"
"18064K","한진칼우","23350","-200","-0.85",,,,,,,"325","1.39"
"005110","한창","1254","0","0.00",,,,,"365","3.44","0","0.00"
"079170","한창산업","6710","10","0.15","301","22.29",,,"11953","0.56","160","2.38"
"009460","한창제지","790","-5","-0.63",,,,,"1526","0.52","0","0.00"
"372910","한컴라이프케어","4575","-5","-0.11","30","152.50","332","13.77","4609","0.99","0","0.00"
